TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8530
Serial Number:,8530124209
Test ID:,018
Test Abbreviation:,MANUAL_018
Start Date:,01/24/2017
Start Time:,14:11:56
Duration (dd:hh:mm:ss):,0:00:25:00
Log Interval (mm:ss):,00:01
Number of points:,1555
Notes:,

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.002
,Minimum:,0.000
,Time of Minimum:,14:11:57
,Date of Minimum:,01/24/2017
,Maximum:,0.017
,Time of Maximum:,14:21:41
,Date of Maximum:,01/24/2017

Calibration,Sensor:,AEROSOL
,Cal. date,10/17/2012

Date,Time,AEROSOL
02/02/2017,19:45:22,0.001
02/02/2017,19:45:23,0.000
02/02/2017,19:45:24,0.001
02/02/2017,19:45:25,0.001
02/02/2017,19:45:26,0.001
02/02/2017,19:45:27,0.001
02/02/2017,19:45:28,0.000
02/02/2017,19:45:29,0.001
02/02/2017,19:45:30,0.001
02/02/2017,19:45:31,0.000
02/02/2017,19:45:32,0.001
02/02/2017,19:45:33,0.001
02/02/2017,19:45:34,0.000
02/02/2017,19:45:35,0.001
02/02/2017,19:45:36,0.001
02/02/2017,19:45:37,0.000
02/02/2017,19:45:38,0.001
02/02/2017,19:45:39,0.001
02/02/2017,19:45:40,0.000
02/02/2017,19:45:41,0.001
02/02/2017,19:45:42,0.001
02/02/2017,19:45:43,0.001
02/02/2017,19:45:44,0.001
02/02/2017,19:45:45,0.001
02/02/2017,19:45:46,0.001
02/02/2017,19:45:47,0.001
02/02/2017,19:45:48,0.001
02/02/2017,19:45:49,0.001
02/02/2017,19:45:50,0.001
02/02/2017,19:45:51,0.001
02/02/2017,19:45:52,0.000
02/02/2017,19:45:53,0.000
02/02/2017,19:45:54,0.001
02/02/2017,19:45:55,0.001
02/02/2017,19:45:56,0.001
02/02/2017,19:45:57,0.000
02/02/2017,19:45:58,0.000
02/02/2017,19:45:59,0.000
02/02/2017,19:46:00,0.000
02/02/2017,19:46:01,0.000
02/02/2017,19:46:02,0.000
02/02/2017,19:46:03,0.000
02/02/2017,19:46:04,0.000
02/02/2017,19:46:05,0.000
02/02/2017,19:46:06,0.001
02/02/2017,19:46:07,0.001
02/02/2017,19:46:08,0.001
02/02/2017,19:46:09,0.001
02/02/2017,19:46:10,0.000
02/02/2017,19:46:11,0.000
02/02/2017,19:46:12,0.000
02/02/2017,19:46:13,0.001
02/02/2017,19:46:14,0.001
02/02/2017,19:46:15,0.000
02/02/2017,19:46:16,0.000
02/02/2017,19:46:17,0.000
02/02/2017,19:46:18,0.001
02/02/2017,19:46:19,0.001
02/02/2017,19:46:20,0.000
02/02/2017,19:46:21,0.000
02/02/2017,19:46:22,0.000
02/02/2017,19:46:23,0.000
02/02/2017,19:46:24,0.000
02/02/2017,19:46:25,0.000
02/02/2017,19:46:26,0.000
02/02/2017,19:46:27,0.000
02/02/2017,19:46:28,0.000
02/02/2017,19:46:29,0.000
02/02/2017,19:46:30,0.000
02/02/2017,19:46:31,0.001
02/02/2017,19:46:32,0.000
02/02/2017,19:46:33,0.000
02/02/2017,19:46:34,0.000
02/02/2017,19:46:35,0.000
02/02/2017,19:46:36,0.000
02/02/2017,19:46:37,0.001
02/02/2017,19:46:38,0.001
02/02/2017,19:46:39,0.000
02/02/2017,19:46:40,0.001
02/02/2017,19:46:41,0.001
02/02/2017,19:46:42,0.000
02/02/2017,19:46:43,0.000
02/02/2017,19:46:44,0.001
02/02/2017,19:46:45,0.001
02/02/2017,19:46:46,0.000
02/02/2017,19:46:47,0.000
02/02/2017,19:46:48,0.001
02/02/2017,19:46:49,0.001
02/02/2017,19:46:50,0.000
02/02/2017,19:46:51,0.000
02/02/2017,19:46:52,0.001
02/02/2017,19:46:53,0.001
02/02/2017,19:46:54,0.000
02/02/2017,19:46:55,0.000
02/02/2017,19:46:56,0.001
02/02/2017,19:46:57,0.000
02/02/2017,19:46:58,0.001
02/02/2017,19:46:59,0.000
02/02/2017,19:47:00,0.000
02/02/2017,19:47:01,0.001
02/02/2017,19:47:02,0.001
02/02/2017,19:47:03,0.001
02/02/2017,19:47:04,0.001
02/02/2017,19:47:05,0.001
02/02/2017,19:47:06,0.001
02/02/2017,19:47:07,0.001
02/02/2017,19:47:08,0.001
02/02/2017,19:47:09,0.001
02/02/2017,19:47:10,0.000
02/02/2017,19:47:11,0.001
02/02/2017,19:47:12,0.001
02/02/2017,19:47:13,0.001
02/02/2017,19:47:14,0.000
02/02/2017,19:47:15,0.001
02/02/2017,19:47:16,0.001
02/02/2017,19:47:17,0.001
02/02/2017,19:47:18,0.001
02/02/2017,19:47:19,0.001
02/02/2017,19:47:20,0.001
02/02/2017,19:47:21,0.001
02/02/2017,19:47:22,0.000
02/02/2017,19:47:23,0.001
02/02/2017,19:47:24,0.001
02/02/2017,19:47:25,0.000
02/02/2017,19:47:26,0.001
02/02/2017,19:47:27,0.001
02/02/2017,19:47:28,0.000
02/02/2017,19:47:29,0.000
02/02/2017,19:47:30,0.001
02/02/2017,19:47:31,0.000
02/02/2017,19:47:32,0.001
02/02/2017,19:47:33,0.000
02/02/2017,19:47:34,0.000
02/02/2017,19:47:35,0.001
02/02/2017,19:47:36,0.000
02/02/2017,19:47:37,0.000
02/02/2017,19:47:38,0.000
02/02/2017,19:47:39,0.001
02/02/2017,19:47:40,0.001
02/02/2017,19:47:41,0.000
02/02/2017,19:47:42,0.000
02/02/2017,19:47:43,0.000
02/02/2017,19:47:44,0.001
02/02/2017,19:47:45,0.000
02/02/2017,19:47:46,0.001
02/02/2017,19:47:47,0.000
02/02/2017,19:47:48,0.000
02/02/2017,19:47:49,0.000
02/02/2017,19:47:50,0.000
02/02/2017,19:47:51,0.001
02/02/2017,19:47:52,0.001
02/02/2017,19:47:53,0.000
02/02/2017,19:47:54,0.000
02/02/2017,19:47:55,0.000
02/02/2017,19:47:56,0.000
02/02/2017,19:47:57,0.001
02/02/2017,19:47:58,0.000
02/02/2017,19:47:59,0.000
02/02/2017,19:48:00,0.000
02/02/2017,19:48:01,0.000
02/02/2017,19:48:02,0.000
02/02/2017,19:48:03,0.001
02/02/2017,19:48:04,0.000
02/02/2017,19:48:05,0.001
02/02/2017,19:48:06,0.001
02/02/2017,19:48:07,0.001
02/02/2017,19:48:08,0.000
02/02/2017,19:48:09,0.000
02/02/2017,19:48:10,0.000
02/02/2017,19:48:11,0.000
02/02/2017,19:48:12,0.000
02/02/2017,19:48:13,0.000
02/02/2017,19:48:14,0.000
02/02/2017,19:48:15,0.000
02/02/2017,19:48:16,0.000
02/02/2017,19:48:17,0.001
02/02/2017,19:48:18,0.000
02/02/2017,19:48:19,0.000
02/02/2017,19:48:20,0.000
02/02/2017,19:48:21,0.000
02/02/2017,19:48:22,0.001
02/02/2017,19:48:23,0.001
02/02/2017,19:48:24,0.001
02/02/2017,19:48:25,0.001
02/02/2017,19:48:26,0.001
02/02/2017,19:48:27,0.000
02/02/2017,19:48:28,0.001
02/02/2017,19:48:29,0.000
02/02/2017,19:48:30,0.000
02/02/2017,19:48:31,0.001
02/02/2017,19:48:32,0.001
02/02/2017,19:48:33,0.000
02/02/2017,19:48:34,0.000
02/02/2017,19:48:35,0.000
02/02/2017,19:48:36,0.001
02/02/2017,19:48:37,0.001
02/02/2017,19:48:38,0.000
02/02/2017,19:48:39,0.000
02/02/2017,19:48:40,0.000
02/02/2017,19:48:41,0.001
02/02/2017,19:48:42,0.000
02/02/2017,19:48:43,0.000
02/02/2017,19:48:44,0.001
02/02/2017,19:48:45,0.001
02/02/2017,19:48:46,0.000
02/02/2017,19:48:47,0.000
02/02/2017,19:48:48,0.000
02/02/2017,19:48:49,0.000
02/02/2017,19:48:50,0.000
02/02/2017,19:48:51,0.001
02/02/2017,19:48:52,0.001
02/02/2017,19:48:53,0.001
02/02/2017,19:48:54,0.000
02/02/2017,19:48:55,0.000
02/02/2017,19:48:56,0.001
02/02/2017,19:48:57,0.001
02/02/2017,19:48:58,0.000
02/02/2017,19:48:59,0.001
02/02/2017,19:49:00,0.000
02/02/2017,19:49:01,0.001
02/02/2017,19:49:02,0.001
02/02/2017,19:49:03,0.000
02/02/2017,19:49:04,0.000
02/02/2017,19:49:05,0.001
02/02/2017,19:49:06,0.000
02/02/2017,19:49:07,0.000
02/02/2017,19:49:08,0.000
02/02/2017,19:49:09,0.000
02/02/2017,19:49:10,0.000
02/02/2017,19:49:11,0.000
02/02/2017,19:49:12,0.000
02/02/2017,19:49:13,0.000
02/02/2017,19:49:14,0.001
02/02/2017,19:49:15,0.000
02/02/2017,19:49:16,0.001
02/02/2017,19:49:17,0.001
02/02/2017,19:49:18,0.000
02/02/2017,19:49:19,0.000
02/02/2017,19:49:20,0.001
02/02/2017,19:49:21,0.001
02/02/2017,19:49:22,0.000
02/02/2017,19:49:23,0.000
02/02/2017,19:49:24,0.001
02/02/2017,19:49:25,0.001
02/02/2017,19:49:26,0.001
02/02/2017,19:49:27,0.001
02/02/2017,19:49:28,0.000
02/02/2017,19:49:29,0.001
02/02/2017,19:49:30,0.001
02/02/2017,19:49:31,0.001
02/02/2017,19:49:32,0.000
02/02/2017,19:49:33,0.000
02/02/2017,19:49:34,0.001
02/02/2017,19:49:35,0.001
02/02/2017,19:49:36,0.001
02/02/2017,19:49:37,0.000
02/02/2017,19:49:38,0.001
02/02/2017,19:49:39,0.001
02/02/2017,19:49:40,0.000
02/02/2017,19:49:41,0.001
02/02/2017,19:49:42,0.001
02/02/2017,19:49:43,0.000
02/02/2017,19:49:44,0.000
02/02/2017,19:49:45,0.000
02/02/2017,19:49:46,0.000
02/02/2017,19:49:47,0.001
02/02/2017,19:49:48,0.001
02/02/2017,19:49:49,0.000
02/02/2017,19:49:50,0.000
02/02/2017,19:49:51,0.000
02/02/2017,19:49:52,0.001
02/02/2017,19:49:53,0.001
02/02/2017,19:49:54,0.000
02/02/2017,19:49:55,0.000
02/02/2017,19:49:56,0.000
02/02/2017,19:49:57,0.000
02/02/2017,19:49:58,0.000
02/02/2017,19:49:59,0.001
02/02/2017,19:50:00,0.001
02/02/2017,19:50:01,0.001
02/02/2017,19:50:02,0.000
02/02/2017,19:50:03,0.000
02/02/2017,19:50:04,0.000
02/02/2017,19:50:05,0.000
02/02/2017,19:50:06,0.000
02/02/2017,19:50:07,0.001
02/02/2017,19:50:08,0.001
02/02/2017,19:50:09,0.001
02/02/2017,19:50:10,0.000
02/02/2017,19:50:11,0.000
02/02/2017,19:50:12,0.000
02/02/2017,19:50:13,0.000
02/02/2017,19:50:14,0.001
02/02/2017,19:50:15,0.000
02/02/2017,19:50:16,0.000
02/02/2017,19:50:17,0.000
02/02/2017,19:50:18,0.001
02/02/2017,19:50:19,0.000
02/02/2017,19:50:20,0.000
02/02/2017,19:50:21,0.001
02/02/2017,19:50:22,0.001
02/02/2017,19:50:23,0.001
02/02/2017,19:50:24,0.000
02/02/2017,19:50:25,0.000
02/02/2017,19:50:26,0.000
02/02/2017,19:50:27,0.000
02/02/2017,19:50:28,0.001
02/02/2017,19:50:29,0.001
02/02/2017,19:50:30,0.000
02/02/2017,19:50:31,0.000
02/02/2017,19:50:32,0.000
02/02/2017,19:50:33,0.000
02/02/2017,19:50:34,0.001
02/02/2017,19:50:35,0.000
02/02/2017,19:50:36,0.000
02/02/2017,19:50:37,0.000
02/02/2017,19:50:38,0.000
02/02/2017,19:50:39,0.000
02/02/2017,19:50:40,0.000
02/02/2017,19:50:41,0.001
02/02/2017,19:50:42,0.000
02/02/2017,19:50:43,0.000
02/02/2017,19:50:44,0.000
02/02/2017,19:50:45,0.000
02/02/2017,19:50:46,0.000
02/02/2017,19:50:47,0.001
02/02/2017,19:50:48,0.001
02/02/2017,19:50:49,0.000
02/02/2017,19:50:50,0.000
02/02/2017,19:50:51,0.000
02/02/2017,19:50:52,0.000
02/02/2017,19:50:53,0.000
02/02/2017,19:50:54,0.000
02/02/2017,19:50:55,0.000
02/02/2017,19:50:56,0.000
02/02/2017,19:50:57,0.000
02/02/2017,19:50:58,0.001
02/02/2017,19:50:59,0.001
02/02/2017,19:51:00,0.000
02/02/2017,19:51:01,0.000
02/02/2017,19:51:02,0.001
02/02/2017,19:51:03,0.001
02/02/2017,19:51:04,0.001
02/02/2017,19:51:05,0.000
02/02/2017,19:51:06,0.000
02/02/2017,19:51:07,0.000
02/02/2017,19:51:08,0.001
02/02/2017,19:51:09,0.001
02/02/2017,19:51:10,0.000
02/02/2017,19:51:11,0.001
02/02/2017,19:51:12,0.001
02/02/2017,19:51:13,0.000
02/02/2017,19:51:14,0.001
02/02/2017,19:51:15,0.001
02/02/2017,19:51:16,0.000
02/02/2017,19:51:17,0.001
02/02/2017,19:51:18,0.001
02/02/2017,19:51:19,0.001
02/02/2017,19:51:20,0.001
02/02/2017,19:51:21,0.001
02/02/2017,19:51:22,0.001
02/02/2017,19:51:23,0.001
02/02/2017,19:51:24,0.001
02/02/2017,19:51:25,0.001
02/02/2017,19:51:26,0.000
02/02/2017,19:51:27,0.000
02/02/2017,19:51:28,0.001
02/02/2017,19:51:29,0.001
02/02/2017,19:51:30,0.000
02/02/2017,19:51:31,0.001
02/02/2017,19:51:32,0.001
02/02/2017,19:51:33,0.001
02/02/2017,19:51:34,0.001
02/02/2017,19:51:35,0.001
02/02/2017,19:51:36,0.001
02/02/2017,19:51:37,0.000
02/02/2017,19:51:38,0.000
02/02/2017,19:51:39,0.000
02/02/2017,19:51:40,0.001
02/02/2017,19:51:41,0.001
02/02/2017,19:51:42,0.001
02/02/2017,19:51:43,0.000
02/02/2017,19:51:44,0.001
02/02/2017,19:51:45,0.001
02/02/2017,19:51:46,0.000
02/02/2017,19:51:47,0.000
02/02/2017,19:51:48,0.000
02/02/2017,19:51:49,0.000
02/02/2017,19:51:50,0.001
02/02/2017,19:51:51,0.001
02/02/2017,19:51:52,0.001
02/02/2017,19:51:53,0.001
02/02/2017,19:51:54,0.000
02/02/2017,19:51:55,0.000
02/02/2017,19:51:56,0.000
02/02/2017,19:51:57,0.000
02/02/2017,19:51:58,0.000
02/02/2017,19:51:59,0.000
02/02/2017,19:52:00,0.000
02/02/2017,19:52:01,0.000
02/02/2017,19:52:02,0.000
02/02/2017,19:52:03,0.001
02/02/2017,19:52:04,0.001
02/02/2017,19:52:05,0.001
02/02/2017,19:52:06,0.000
02/02/2017,19:52:07,0.001
02/02/2017,19:52:08,0.001
02/02/2017,19:52:09,0.001
02/02/2017,19:52:10,0.000
02/02/2017,19:52:11,0.000
02/02/2017,19:52:12,0.000
02/02/2017,19:52:13,0.000
02/02/2017,19:52:14,0.000
02/02/2017,19:52:15,0.000
02/02/2017,19:52:16,0.000
02/02/2017,19:52:17,0.000
02/02/2017,19:52:18,0.001
02/02/2017,19:52:19,0.001
02/02/2017,19:52:20,0.001
02/02/2017,19:52:21,0.000
02/02/2017,19:52:22,0.000
02/02/2017,19:52:23,0.000
02/02/2017,19:52:24,0.001
02/02/2017,19:52:25,0.000
02/02/2017,19:52:26,0.001
02/02/2017,19:52:27,0.001
02/02/2017,19:52:28,0.001
02/02/2017,19:52:29,0.000
02/02/2017,19:52:30,0.000
02/02/2017,19:52:31,0.000
02/02/2017,19:52:32,0.000
02/02/2017,19:52:33,0.001
02/02/2017,19:52:34,0.000
02/02/2017,19:52:35,0.000
02/02/2017,19:52:36,0.000
02/02/2017,19:52:37,0.000
02/02/2017,19:52:38,0.000
02/02/2017,19:52:39,0.001
02/02/2017,19:52:40,0.000
02/02/2017,19:52:41,0.000
02/02/2017,19:52:42,0.000
02/02/2017,19:52:43,0.000
02/02/2017,19:52:44,0.000
02/02/2017,19:52:45,0.001
02/02/2017,19:52:46,0.001
02/02/2017,19:52:47,0.001
02/02/2017,19:52:48,0.000
02/02/2017,19:52:49,0.000
02/02/2017,19:52:50,0.000
02/02/2017,19:52:51,0.001
02/02/2017,19:52:52,0.000
02/02/2017,19:52:53,0.001
02/02/2017,19:52:54,0.000
02/02/2017,19:52:55,0.001
02/02/2017,19:52:56,0.001
02/02/2017,19:52:57,0.001
02/02/2017,19:52:58,0.000
02/02/2017,19:52:59,0.001
02/02/2017,19:53:00,0.001
02/02/2017,19:53:01,0.001
02/02/2017,19:53:02,0.001
02/02/2017,19:53:03,0.000
02/02/2017,19:53:04,0.000
02/02/2017,19:53:05,0.001
02/02/2017,19:53:06,0.001
02/02/2017,19:53:07,0.001
02/02/2017,19:53:08,0.000
02/02/2017,19:53:09,0.001
02/02/2017,19:53:10,0.001
02/02/2017,19:53:11,0.000
02/02/2017,19:53:12,0.001
02/02/2017,19:53:13,0.001
02/02/2017,19:53:14,0.001
02/02/2017,19:53:15,0.001
02/02/2017,19:53:16,0.000
02/02/2017,19:53:17,0.000
02/02/2017,19:53:18,0.000
02/02/2017,19:53:19,0.000
02/02/2017,19:53:20,0.000
02/02/2017,19:53:21,0.001
02/02/2017,19:53:22,0.000
02/02/2017,19:53:23,0.000
02/02/2017,19:53:24,0.001
02/02/2017,19:53:25,0.001
02/02/2017,19:53:26,0.001
02/02/2017,19:53:27,0.001
02/02/2017,19:53:28,0.000
02/02/2017,19:53:29,0.000
02/02/2017,19:53:30,0.001
02/02/2017,19:53:31,0.001
02/02/2017,19:53:32,0.000
02/02/2017,19:53:33,0.000
02/02/2017,19:53:34,0.000
02/02/2017,19:53:35,0.000
02/02/2017,19:53:36,0.001
02/02/2017,19:53:37,0.001
02/02/2017,19:53:38,0.001
02/02/2017,19:53:39,0.001
02/02/2017,19:53:40,0.001
02/02/2017,19:53:41,0.001
02/02/2017,19:53:42,0.001
02/02/2017,19:53:43,0.001
02/02/2017,19:53:44,0.000
02/02/2017,19:53:45,0.001
02/02/2017,19:53:46,0.000
02/02/2017,19:53:47,0.001
02/02/2017,19:53:48,0.000
02/02/2017,19:53:49,0.000
02/02/2017,19:53:50,0.000
02/02/2017,19:53:51,0.001
02/02/2017,19:53:52,0.001
02/02/2017,19:53:53,0.001
02/02/2017,19:53:54,0.001
02/02/2017,19:53:55,0.001
02/02/2017,19:53:56,0.001
02/02/2017,19:53:57,0.001
02/02/2017,19:53:58,0.000
02/02/2017,19:53:59,0.001
02/02/2017,19:54:00,0.001
02/02/2017,19:54:01,0.001
02/02/2017,19:54:02,0.000
02/02/2017,19:54:03,0.000
02/02/2017,19:54:04,0.001
02/02/2017,19:54:05,0.001
02/02/2017,19:54:06,0.000
02/02/2017,19:54:07,0.001
02/02/2017,19:54:08,0.000
02/02/2017,19:54:09,0.000
02/02/2017,19:54:10,0.001
02/02/2017,19:54:11,0.001
02/02/2017,19:54:12,0.000
02/02/2017,19:54:13,0.001
02/02/2017,19:54:14,0.001
02/02/2017,19:54:15,0.001
02/02/2017,19:54:16,0.001
02/02/2017,19:54:17,0.001
02/02/2017,19:54:18,0.001
02/02/2017,19:54:19,0.001
02/02/2017,19:54:20,0.000
02/02/2017,19:54:21,0.000
02/02/2017,19:54:22,0.001
02/02/2017,19:54:23,0.001
02/02/2017,19:54:24,0.001
02/02/2017,19:54:25,0.000
02/02/2017,19:54:26,0.000
02/02/2017,19:54:27,0.001
02/02/2017,19:54:28,0.001
02/02/2017,19:54:29,0.000
02/02/2017,19:54:30,0.001
02/02/2017,19:54:31,0.001
02/02/2017,19:54:32,0.001
02/02/2017,19:54:33,0.000
02/02/2017,19:54:34,0.000
02/02/2017,19:54:35,0.000
02/02/2017,19:54:36,0.000
02/02/2017,19:54:37,0.000
02/02/2017,19:54:38,0.000
02/02/2017,19:54:39,0.001
02/02/2017,19:54:40,0.001
02/02/2017,19:54:41,0.000
02/02/2017,19:54:42,0.001
02/02/2017,19:54:43,0.000
02/02/2017,19:54:44,0.000
02/02/2017,19:54:45,0.000
02/02/2017,19:54:46,0.000
02/02/2017,19:54:47,0.000
02/02/2017,19:54:48,0.000
02/02/2017,19:54:49,0.001
02/02/2017,19:54:50,0.001
02/02/2017,19:54:51,0.001
02/02/2017,19:54:52,0.001
02/02/2017,19:54:53,0.001
02/02/2017,19:54:54,0.001
02/02/2017,19:54:55,0.000
02/02/2017,19:54:56,0.000
02/02/2017,19:54:57,0.000
02/02/2017,19:54:58,0.001
02/02/2017,19:54:59,0.001
02/02/2017,19:55:00,0.000
02/02/2017,19:55:01,0.000
02/02/2017,19:55:02,0.000
02/02/2017,19:55:03,0.000
02/02/2017,19:55:04,0.000
02/02/2017,19:55:05,0.000
02/02/2017,19:55:06,0.000
02/02/2017,19:55:07,0.000
02/02/2017,19:55:08,0.000
02/02/2017,19:55:09,0.000
02/02/2017,19:55:10,0.000
02/02/2017,19:55:11,0.000
02/02/2017,19:55:12,0.000
02/02/2017,19:55:13,0.000
02/02/2017,19:55:14,0.000
02/02/2017,19:55:15,0.000
02/02/2017,19:55:16,0.000
02/02/2017,19:55:17,0.000
02/02/2017,19:55:18,0.001
02/02/2017,19:55:19,0.001
02/02/2017,19:55:20,0.001
02/02/2017,19:55:21,0.001
02/02/2017,19:55:22,0.001
02/02/2017,19:55:23,0.000
02/02/2017,19:55:24,0.000
02/02/2017,19:55:25,0.000
02/02/2017,19:55:26,0.000
02/02/2017,19:55:27,0.001
02/02/2017,19:55:28,0.001
02/02/2017,19:55:29,0.001
02/02/2017,19:55:30,0.001
02/02/2017,19:55:31,0.001
02/02/2017,19:55:32,0.000
02/02/2017,19:55:33,0.000
02/02/2017,19:55:34,0.000
02/02/2017,19:55:35,0.000
02/02/2017,19:55:36,0.001
02/02/2017,19:55:37,0.001
02/02/2017,19:55:38,0.001
02/02/2017,19:55:39,0.000
02/02/2017,19:55:40,0.000
02/02/2017,19:55:41,0.000
02/02/2017,19:55:42,0.000
02/02/2017,19:55:43,0.000
02/02/2017,19:55:44,0.000
02/02/2017,19:55:45,0.000
02/02/2017,19:55:46,0.001
02/02/2017,19:55:47,0.000
02/02/2017,19:55:48,0.001
02/02/2017,19:55:49,0.001
02/02/2017,19:55:50,0.000
02/02/2017,19:55:51,0.001
02/02/2017,19:55:52,0.000
02/02/2017,19:55:53,0.000
02/02/2017,19:55:54,0.000
02/02/2017,19:55:55,0.001
02/02/2017,19:55:56,0.000
02/02/2017,19:55:57,0.000
02/02/2017,19:55:58,0.001
02/02/2017,19:55:59,0.000
02/02/2017,19:56:00,0.000
02/02/2017,19:56:01,0.000
02/02/2017,19:56:02,0.000
02/02/2017,19:56:03,0.000
02/02/2017,19:56:04,0.001
02/02/2017,19:56:05,0.001
02/02/2017,19:56:06,0.001
02/02/2017,19:56:07,0.000
02/02/2017,19:56:08,0.000
02/02/2017,19:56:09,0.000
02/02/2017,19:56:10,0.000
02/02/2017,19:56:11,0.000
02/02/2017,19:56:12,0.001
02/02/2017,19:56:13,0.001
02/02/2017,19:56:14,0.000
02/02/2017,19:56:15,0.000
02/02/2017,19:56:16,0.000
02/02/2017,19:56:17,0.000
02/02/2017,19:56:18,0.000
02/02/2017,19:56:19,0.001
02/02/2017,19:56:20,0.001
02/02/2017,19:56:21,0.000
02/02/2017,19:56:22,0.000
02/02/2017,19:56:23,0.001
02/02/2017,19:56:24,0.001
02/02/2017,19:56:25,0.001
02/02/2017,19:56:26,0.001
02/02/2017,19:56:27,0.001
02/02/2017,19:56:28,0.001
02/02/2017,19:56:29,0.000
02/02/2017,19:56:30,0.000
02/02/2017,19:56:31,0.001
02/02/2017,19:56:32,0.001
02/02/2017,19:56:33,0.000
02/02/2017,19:56:34,0.000
02/02/2017,19:56:35,0.001
02/02/2017,19:56:36,0.001
02/02/2017,19:56:37,0.001
02/02/2017,19:56:38,0.001
02/02/2017,19:56:39,0.000
02/02/2017,19:56:40,0.001
02/02/2017,19:56:41,0.001
02/02/2017,19:56:42,0.000
02/02/2017,19:56:43,0.000
02/02/2017,19:56:44,0.005
02/02/2017,19:56:45,0.010
02/02/2017,19:56:46,0.000
02/02/2017,19:56:47,0.000
02/02/2017,19:56:48,0.000
02/02/2017,19:56:49,0.000
02/02/2017,19:56:50,0.001
02/02/2017,19:56:51,0.000
02/02/2017,19:56:52,0.000
02/02/2017,19:56:53,0.001
02/02/2017,19:56:54,0.001
02/02/2017,19:56:55,0.000
02/02/2017,19:56:56,0.000
02/02/2017,19:56:57,0.000
02/02/2017,19:56:58,0.001
02/02/2017,19:56:59,0.001
02/02/2017,19:57:00,0.001
02/02/2017,19:57:01,0.000
02/02/2017,19:57:02,0.001
02/02/2017,19:57:03,0.001
02/02/2017,19:57:04,0.001
02/02/2017,19:57:05,0.000
02/02/2017,19:57:06,0.000
02/02/2017,19:57:07,0.000
02/02/2017,19:57:08,0.001
02/02/2017,19:57:09,0.001
02/02/2017,19:57:10,0.000
02/02/2017,19:57:11,0.000
02/02/2017,19:57:12,0.000
02/02/2017,19:57:13,0.000
02/02/2017,19:57:14,0.001
02/02/2017,19:57:15,0.001
02/02/2017,19:57:16,0.001
02/02/2017,19:57:17,0.001
02/02/2017,19:57:18,0.000
02/02/2017,19:57:19,0.001
02/02/2017,19:57:20,0.000
02/02/2017,19:57:21,0.000
02/02/2017,19:57:22,0.001
02/02/2017,19:57:23,0.000
02/02/2017,19:57:24,0.000
02/02/2017,19:57:25,0.000
02/02/2017,19:57:26,0.000
02/02/2017,19:57:27,0.000
02/02/2017,19:57:28,0.001
02/02/2017,19:57:29,0.000
02/02/2017,19:57:30,0.001
02/02/2017,19:57:31,0.000
02/02/2017,19:57:32,0.000
02/02/2017,19:57:33,0.001
02/02/2017,19:57:34,0.000
02/02/2017,19:57:35,0.000
02/02/2017,19:57:36,0.000
02/02/2017,19:57:37,0.000
02/02/2017,19:57:38,0.000
02/02/2017,19:57:39,0.000
02/02/2017,19:57:40,0.001
02/02/2017,19:57:41,0.001
02/02/2017,19:57:42,0.000
02/02/2017,19:57:43,0.001
02/02/2017,19:57:44,0.001
02/02/2017,19:57:45,0.000
02/02/2017,19:57:46,0.000
02/02/2017,19:57:47,0.001
02/02/2017,19:57:48,0.000
02/02/2017,19:57:49,0.000
02/02/2017,19:57:50,0.000
02/02/2017,19:57:51,0.001
02/02/2017,19:57:52,0.000
02/02/2017,19:57:53,0.001
02/02/2017,19:57:54,0.000
02/02/2017,19:57:55,0.000
02/02/2017,19:57:56,0.000
02/02/2017,19:57:57,0.000
02/02/2017,19:57:58,0.001
02/02/2017,19:57:59,0.001
02/02/2017,19:58:00,0.000
02/02/2017,19:58:01,0.001
02/02/2017,19:58:02,0.001
02/02/2017,19:58:03,0.001
02/02/2017,19:58:04,0.001
02/02/2017,19:58:05,0.001
02/02/2017,19:58:06,0.000
02/02/2017,19:58:07,0.000
02/02/2017,19:58:08,0.001
02/02/2017,19:58:09,0.001
02/02/2017,19:58:10,0.001
02/02/2017,19:58:11,0.000
02/02/2017,19:58:12,0.000
02/02/2017,19:58:13,0.001
02/02/2017,19:58:14,0.001
02/02/2017,19:58:15,0.000
02/02/2017,19:58:16,0.000
02/02/2017,19:58:17,0.000
02/02/2017,19:58:18,0.001
02/02/2017,19:58:19,0.000
02/02/2017,19:58:20,0.000
02/02/2017,19:58:21,0.001
02/02/2017,19:58:22,0.001
02/02/2017,19:58:23,0.001
02/02/2017,19:58:24,0.000
02/02/2017,19:58:25,0.000
02/02/2017,19:58:26,0.000
02/02/2017,19:58:27,0.000
02/02/2017,19:58:28,0.000
02/02/2017,19:58:29,0.001
02/02/2017,19:58:30,0.000
02/02/2017,19:58:31,0.001
02/02/2017,19:58:32,0.001
02/02/2017,19:58:33,0.000
02/02/2017,19:58:34,0.000
02/02/2017,19:58:35,0.000
02/02/2017,19:58:36,0.000
02/02/2017,19:58:37,0.001
02/02/2017,19:58:38,0.001
02/02/2017,19:58:39,0.001
02/02/2017,19:58:40,0.001
02/02/2017,19:58:41,0.000
02/02/2017,19:58:42,0.001
02/02/2017,19:58:43,0.001
02/02/2017,19:58:44,0.002
02/02/2017,19:58:45,0.001
